diff,row_data,predict
41.697410583496094,108.36592864990234,150.06333923339844
62.03352355957031,212.09686279296875,150.06333923339844
40.340362548828125,109.72297668457031,150.06333923339844
38.00165557861328,112.06168365478516,150.06333923339844
36.967803955078125,113.09553527832031,150.06333923339844
39.25083923339844,110.8125,150.06333923339844
41.94038391113281,108.12295532226562,150.06333923339844
39.55536651611328,110.50797271728516,150.06333923339844
41.60453796386719,108.45880126953125,150.06333923339844
1.8246002197265625,148.23873901367188,150.06333923339844
7.2152252197265625,142.84811401367188,150.06333923339844
35.46894073486328,114.59439849853516,150.06333923339844
13.315353393554688,136.74798583984375,150.06333923339844
40.51435852050781,109.54898071289062,150.06333923339844
39.05372619628906,111.00961303710938,150.06333923339844
38.324249267578125,111.73908996582031,150.06333923339844
41.56292724609375,108.50041198730469,150.06333923339844
20.787246704101562,170.8505859375,150.06333923339844
10.651077270507812,139.41226196289062,150.06333923339844
9.870071411132812,140.19326782226562,150.06333923339844
25.815261840820312,175.87860107421875,150.06333923339844
13.067733764648438,136.99560546875,150.06333923339844
20.494659423828125,129.5686798095703,150.06333923339844
27.658981323242188,122.40435791015625,150.06333923339844
59.32051086425781,209.38385009765625,150.06333923339844
38.009429931640625,112.05390930175781,150.06333923339844
249.77308654785156,399.83642578125,150.06333923339844
23.38580322265625,126.67753601074219,150.06333923339844
3.6797332763671875,153.74307250976562,150.06333923339844
41.127716064453125,108.93562316894531,150.06333923339844
36.62120056152344,113.442138671875,150.06333923339844
32.73339080810547,117.32994842529297,150.06333923339844
32.686248779296875,117.37709045410156,150.06333923339844
113.91838073730469,263.9817199707031,150.06333923339844
38.84838104248047,111.21495819091797,150.06333923339844
190.47987365722656,340.543212890625,150.06333923339844
14.260574340820312,135.80276489257812,150.06333923339844
71.33827209472656,221.401611328125,150.06333923339844
41.08628845214844,108.97705078125,150.06333923339844
29.485977172851562,120.57736206054688,150.06333923339844
37.98185729980469,112.08148193359375,150.06333923339844
21.935226440429688,128.12811279296875,150.06333923339844
26.39697265625,123.66636657714844,150.06333923339844
31.051170349121094,119.01216888427734,150.06333923339844
26.080543518066406,123.98279571533203,150.06333923339844
109.89787292480469,259.9612121582031,150.06333923339844
39.66920471191406,110.39413452148438,150.06333923339844
39.39008331298828,110.67325592041016,150.06333923339844
26.05303955078125,124.01029968261719,150.06333923339844
39.17420959472656,110.88912963867188,150.06333923339844
30.070831298828125,119.99250793457031,150.06333923339844
27.909561157226562,122.15377807617188,150.06333923339844
36.87580871582031,113.18753051757812,150.06333923339844
37.93872833251953,112.1246109008789,150.06333923339844
17.814193725585938,132.2491455078125,150.06333923339844
20.533645629882812,129.52969360351562,150.06333923339844
29.788528442382812,120.27481079101562,150.06333923339844
17.982345581054688,132.08099365234375,150.06333923339844
36.76049041748047,113.30284881591797,150.06333923339844
42.23066711425781,192.29400634765625,150.06333923339844
40.109283447265625,109.95405578613281,150.06333923339844
290.68243408203125,440.74578857421875,150.06333923339844
7.4318084716796875,142.63153076171875,150.06333923339844
41.84996032714844,108.21337890625,150.06333923339844
12.948867797851562,137.11447143554688,150.06333923339844
40.97295379638672,109.09038543701172,150.06333923339844
40.17445373535156,109.88888549804688,150.06333923339844
3.6070556640625,153.67039489746094,150.06333923339844
40.11797332763672,109.94536590576172,150.06333923339844
34.174896240234375,115.88844299316406,150.06333923339844
40.3336181640625,109.72972106933594,150.06333923339844
38.791900634765625,111.27143859863281,150.06333923339844
39.76292419433594,110.3004150390625,150.06333923339844
36.30570983886719,113.75762939453125,150.06333923339844
17.929397583007812,132.13394165039062,150.06333923339844
38.48625946044922,111.57707977294922,150.06333923339844
37.01049041748047,113.05284881591797,150.06333923339844
41.86116027832031,108.20217895507812,150.06333923339844
214.7692108154297,364.8325500488281,150.06333923339844
41.568382263183594,108.49495697021484,150.06333923339844
38.06791687011719,111.99542236328125,150.06333923339844
31.81268310546875,118.25065612792969,150.06333923339844
23.919754028320312,126.14358520507812,150.06333923339844
39.65455627441406,110.40878295898438,150.06333923339844
7.39422607421875,142.6691131591797,150.06333923339844
19.495101928710938,130.5682373046875,150.06333923339844
209.92259216308594,359.9859313964844,150.06333923339844
24.864517211914062,125.19882202148438,150.06333923339844
41.34172058105469,108.72161865234375,150.06333923339844
41.60469055175781,108.45864868164062,150.06333923339844
30.73822021484375,119.32511901855469,150.06333923339844
41.33747863769531,108.72586059570312,150.06333923339844
13.5626220703125,136.50071716308594,150.06333923339844
7.7863616943359375,142.2769775390625,150.06333923339844
32.118896484375,117.94444274902344,150.06333923339844
36.733551025390625,113.32978820800781,150.06333923339844
37.854278564453125,112.20906066894531,150.06333923339844
40.863006591796875,109.20033264160156,150.06333923339844
15.240966796875,134.82237243652344,150.06333923339844
8.085617065429688,141.97772216796875,150.06333923339844
31.498085021972656,118.56525421142578,150.06333923339844
38.1400146484375,111.92332458496094,150.06333923339844
40.27644348144531,109.78689575195312,150.06333923339844
38.10859680175781,111.95474243164062,150.06333923339844
20.132156372070312,129.93118286132812,150.06333923339844
27.68658447265625,122.37675476074219,150.06333923339844
5.3514251708984375,144.7119140625,150.06333923339844
21.105514526367188,128.95782470703125,150.06333923339844
41.002830505371094,109.06050872802734,150.06333923339844
39.39183807373047,110.67150115966797,150.06333923339844
40.230010986328125,109.83332824707031,150.06333923339844
112.77253723144531,262.83587646484375,150.06333923339844
277.01947021484375,427.08282470703125,150.06333923339844
38.471405029296875,111.59193420410156,150.06333923339844
22.303726196289062,127.75961303710938,150.06333923339844
28.88343048095703,121.1799087524414,150.06333923339844
21.259124755859375,128.80421447753906,150.06333923339844
36.56353759765625,113.49980163574219,150.06333923339844
26.14946746826172,123.91387176513672,150.06333923339844
40.50543975830078,109.55789947509766,150.06333923339844
41.141204833984375,108.92213439941406,150.06333923339844
40.22368621826172,109.83965301513672,150.06333923339844
35.52967834472656,114.53366088867188,150.06333923339844
36.28831481933594,113.7750244140625,150.06333923339844
28.872161865234375,121.19117736816406,150.06333923339844
40.18517303466797,109.87816619873047,150.06333923339844
38.66046142578125,111.40287780761719,150.06333923339844
111.56581115722656,261.629150390625,150.06333923339844
3.4178314208984375,146.6455078125,150.06333923339844
41.64103698730469,108.42230224609375,150.06333923339844
39.956642150878906,110.10669708251953,150.06333923339844
36.383338928222656,113.68000030517578,150.06333923339844
19.091705322265625,130.9716339111328,150.06333923339844
41.26411437988281,108.79922485351562,150.06333923339844
26.329551696777344,123.7337875366211,150.06333923339844
21.663833618164062,171.7271728515625,150.06333923339844
37.84308624267578,112.22025299072266,150.06333923339844
38.57378387451172,111.48955535888672,150.06333923339844
24.16046905517578,125.90287017822266,150.06333923339844
36.020477294921875,114.04286193847656,150.06333923339844
41.110321044921875,108.95301818847656,150.06333923339844
7.7735443115234375,142.289794921875,150.06333923339844
39.822959899902344,110.2403793334961,150.06333923339844
41.95240020751953,108.1109390258789,150.06333923339844
39.63056945800781,110.43276977539062,150.06333923339844
17.939361572265625,132.1239776611328,150.06333923339844
38.20207977294922,111.86125946044922,150.06333923339844
233.8610382080078,383.92437744140625,150.06333923339844
6.8753814697265625,143.18795776367188,150.06333923339844
39.93383026123047,110.12950897216797,150.06333923339844
27.810577392578125,122.25276184082031,150.06333923339844
25.392250061035156,124.67108917236328,150.06333923339844
37.90736389160156,112.15597534179688,150.06333923339844
19.132080078125,130.93125915527344,150.06333923339844
36.23173522949219,113.83160400390625,150.06333923339844
101.69795227050781,251.76129150390625,150.06333923339844
38.961265563964844,111.1020736694336,150.06333923339844
39.91400146484375,110.14933776855469,150.06333923339844
12.65936279296875,137.4039764404297,150.06333923339844
34.50719451904297,115.55614471435547,150.06333923339844
37.98472595214844,112.07861328125,150.06333923339844
40.2611083984375,109.80223083496094,150.06333923339844
32.13463592529297,117.92870330810547,150.06333923339844
9.539382934570312,140.52395629882812,150.06333923339844
28.416885375976562,121.64645385742188,150.06333923339844
41.64599609375,108.41734313964844,150.06333923339844
26.6146240234375,123.44871520996094,150.06333923339844
38.335906982421875,111.72743225097656,150.06333923339844
33.02008056640625,183.0834197998047,150.06333923339844
37.94794464111328,112.11539459228516,150.06333923339844
20.106170654296875,129.95716857910156,150.06333923339844
23.946945190429688,126.11639404296875,150.06333923339844
38.80982208251953,111.2535171508789,150.06333923339844
36.25714111328125,113.80619812011719,150.06333923339844
20.358932495117188,129.70440673828125,150.06333923339844
29.754226684570312,120.30911254882812,150.06333923339844
26.398208618164062,123.66513061523438,150.06333923339844
342.60833740234375,492.67169189453125,150.06333923339844
6.7391204833984375,143.32421875,150.06333923339844
38.84660339355469,111.21673583984375,150.06333923339844
35.34233093261719,114.72100830078125,150.06333923339844
35.832374572753906,114.23096466064453,150.06333923339844
34.60282897949219,115.46051025390625,150.06333923339844
38.361572265625,111.70176696777344,150.06333923339844
40.506561279296875,109.55677795410156,150.06333923339844
39.878570556640625,110.18476867675781,150.06333923339844
39.87712097167969,110.18621826171875,150.06333923339844
24.629287719726562,125.43405151367188,150.06333923339844
40.96760559082031,109.09573364257812,150.06333923339844
41.15538024902344,108.907958984375,150.06333923339844
28.48175048828125,121.58158874511719,150.06333923339844
41.49634552001953,108.5669937133789,150.06333923339844
27.773483276367188,122.28985595703125,150.06333923339844
38.29841613769531,111.76492309570312,150.06333923339844
13.522232055664062,136.54110717773438,150.06333923339844
27.280136108398438,122.783203125,150.06333923339844
40.94911193847656,109.11422729492188,150.06333923339844
41.344993591308594,108.71834564208984,150.06333923339844
34.38819122314453,115.6751480102539,150.06333923339844
40.941619873046875,109.12171936035156,150.06333923339844
41.942588806152344,108.1207504272461,150.06333923339844
35.016937255859375,115.04640197753906,150.06333923339844
40.62024688720703,109.4430923461914,150.06333923339844
26.704933166503906,123.35840606689453,150.06333923339844
27.227630615234375,122.83570861816406,150.06333923339844
41.28807067871094,108.7752685546875,150.06333923339844
17.832855224609375,132.23048400878906,150.06333923339844
36.68512725830078,113.37821197509766,150.06333923339844
36.943641662597656,113.11969757080078,150.06333923339844
21.302047729492188,128.76129150390625,150.06333923339844
36.29112243652344,113.772216796875,150.06333923339844
31.715530395507812,118.34780883789062,150.06333923339844
40.59312438964844,109.47021484375,150.06333923339844
40.33854675292969,109.72479248046875,150.06333923339844
24.642906188964844,125.4204330444336,150.06333923339844
39.840240478515625,110.22309875488281,150.06333923339844
9.283676147460938,140.7796630859375,150.06333923339844
175.44056701660156,325.50390625,150.06333923339844
41.687522888183594,108.37581634521484,150.06333923339844
39.25965881347656,110.80368041992188,150.06333923339844
41.17744445800781,108.88589477539062,150.06333923339844
67.19602966308594,217.25936889648438,150.06333923339844
37.911407470703125,112.15193176269531,150.06333923339844
41.262847900390625,108.80049133300781,150.06333923339844
40.80424499511719,109.25909423828125,150.06333923339844
0.2779541015625,149.78538513183594,150.06333923339844
38.43263244628906,111.63070678710938,150.06333923339844
39.351715087890625,110.71162414550781,150.06333923339844
2.3019866943359375,152.36532592773438,150.06333923339844
41.84728240966797,108.21605682373047,150.06333923339844
168.29298400878906,318.3563232421875,150.06333923339844
25.550765991210938,124.5125732421875,150.06333923339844
37.53632354736328,112.52701568603516,150.06333923339844
36.21783447265625,113.84550476074219,150.06333923339844
181.3853302001953,331.44866943359375,150.06333923339844
37.18516540527344,112.878173828125,150.06333923339844
37.363853454589844,112.6994857788086,150.06333923339844
41.50531005859375,108.55802917480469,150.06333923339844
40.755088806152344,109.3082504272461,150.06333923339844
36.697532653808594,113.36580657958984,150.06333923339844
129.4239044189453,279.48724365234375,150.06333923339844
40.002586364746094,110.06075286865234,150.06333923339844
38.49043273925781,111.57290649414062,150.06333923339844
18.886138916015625,131.1772003173828,150.06333923339844
37.70771026611328,112.35562896728516,150.06333923339844
41.565330505371094,108.49800872802734,150.06333923339844
40.57166290283203,109.4916763305664,150.06333923339844
25.228378295898438,175.29171752929688,150.06333923339844
38.48728942871094,111.5760498046875,150.06333923339844
36.88482666015625,113.17851257324219,150.06333923339844
39.92957305908203,110.1337661743164,150.06333923339844
154.3222198486328,304.38555908203125,150.06333923339844
218.7796173095703,368.84295654296875,150.06333923339844
308.51666259765625,458.58001708984375,150.06333923339844
39.54545593261719,110.51788330078125,150.06333923339844
16.466476440429688,133.59686279296875,150.06333923339844
14.377395629882812,164.44073486328125,150.06333923339844
33.844146728515625,116.21919250488281,150.06333923339844
41.77479553222656,108.28854370117188,150.06333923339844
40.13154602050781,109.93179321289062,150.06333923339844
39.64788818359375,110.41545104980469,150.06333923339844
29.39409637451172,120.66924285888672,150.06333923339844
14.453369140625,135.60997009277344,150.06333923339844
133.7136993408203,283.77703857421875,150.06333923339844
223.9958038330078,374.05914306640625,150.06333923339844
34.688751220703125,115.37458801269531,150.06333923339844
31.994705200195312,118.06863403320312,150.06333923339844
313.48089599609375,463.54425048828125,150.06333923339844
20.891845703125,129.17149353027344,150.06333923339844
7.6599884033203125,142.40335083007812,150.06333923339844
18.80535888671875,131.2579803466797,150.06333923339844
41.35179138183594,108.7115478515625,150.06333923339844
41.37443542480469,108.68890380859375,150.06333923339844
41.432518005371094,108.63082122802734,150.06333923339844
34.875823974609375,115.18751525878906,150.06333923339844
35.95976257324219,114.10357666015625,150.06333923339844
309.6627197265625,459.72607421875,150.06333923339844
35.73930358886719,114.32403564453125,150.06333923339844
38.44378662109375,111.61955261230469,150.06333923339844
37.17585754394531,112.88748168945312,150.06333923339844
17.144622802734375,132.91871643066406,150.06333923339844
30.618026733398438,119.4453125,150.06333923339844
36.2916259765625,113.77171325683594,150.06333923339844
41.56261444091797,108.50072479248047,150.06333923339844
32.63714599609375,117.42619323730469,150.06333923339844
28.779258728027344,121.2840805053711,150.06333923339844
24.482818603515625,125.58052062988281,150.06333923339844
39.8763427734375,110.18699645996094,150.06333923339844
215.6372528076172,365.7005920410156,150.06333923339844
18.951126098632812,131.11221313476562,150.06333923339844
69.44252014160156,219.505859375,150.06333923339844
13.136611938476562,136.92672729492188,150.06333923339844
40.92564392089844,109.1376953125,150.06333923339844
35.525299072265625,114.53804016113281,150.06333923339844
40.862030029296875,109.20130920410156,150.06333923339844
36.42799377441406,113.63534545898438,150.06333923339844
23.969970703125,126.09336853027344,150.06333923339844
37.9539794921875,112.10935974121094,150.06333923339844
39.80271911621094,110.2606201171875,150.06333923339844
37.33430480957031,112.72903442382812,150.06333923339844
24.98365020751953,125.0796890258789,150.06333923339844
129.5838165283203,279.64715576171875,150.06333923339844
16.47430419921875,133.5890350341797,150.06333923339844
34.02888488769531,116.03445434570312,150.06333923339844
38.786659240722656,111.27667999267578,150.06333923339844
39.961456298828125,110.10188293457031,150.06333923339844
29.144561767578125,179.20790100097656,150.06333923339844
17.642486572265625,132.4208526611328,150.06333923339844
63.99493408203125,214.0582733154297,150.06333923339844
33.79650115966797,116.26683807373047,150.06333923339844
38.27801513671875,111.78532409667969,150.06333923339844
12.987411499023438,137.075927734375,150.06333923339844
346.65277099609375,496.71612548828125,150.06333923339844
37.545677185058594,112.51766204833984,150.06333923339844
41.76470947265625,108.29862976074219,150.06333923339844
30.857254028320312,119.20608520507812,150.06333923339844
9.848617553710938,140.2147216796875,150.06333923339844
40.569122314453125,109.49421691894531,150.06333923339844
18.606414794921875,168.6697540283203,150.06333923339844
22.223251342773438,127.840087890625,150.06333923339844
41.70092010498047,108.36241912841797,150.06333923339844
33.801788330078125,116.26155090332031,150.06333923339844
41.77708435058594,108.2862548828125,150.06333923339844
279.40185546875,429.4652099609375,150.06333923339844
41.35972595214844,108.70361328125,150.06333923339844
21.33343505859375,128.7299041748047,150.06333923339844
18.358413696289062,131.70492553710938,150.06333923339844
33.387123107910156,116.67621612548828,150.06333923339844
25.89911651611328,124.16422271728516,150.06333923339844
40.057586669921875,110.00575256347656,150.06333923339844
206.5393829345703,356.60272216796875,150.06333923339844
178.8672637939453,328.93060302734375,150.06333923339844
25.208717346191406,124.85462188720703,150.06333923339844
38.52960205078125,111.53373718261719,150.06333923339844
27.71533966064453,122.3479995727539,150.06333923339844
28.158187866210938,178.22152709960938,150.06333923339844
34.302467346191406,115.76087188720703,150.06333923339844
39.240325927734375,110.82301330566406,150.06333923339844
29.485977172851562,120.57736206054688,150.06333923339844
33.124359130859375,116.93898010253906,150.06333923339844
122.12855529785156,272.19189453125,150.06333923339844
22.383872985839844,127.6794662475586,150.06333923339844
41.068267822265625,108.99507141113281,150.06333923339844
38.05799865722656,112.00534057617188,150.06333923339844
39.41375732421875,110.64958190917969,150.06333923339844
31.348304748535156,118.71503448486328,150.06333923339844
33.15277862548828,116.91056060791016,150.06333923339844
40.12580108642578,109.93753814697266,150.06333923339844
41.453399658203125,108.60993957519531,150.06333923339844
210.4365997314453,360.49993896484375,150.06333923339844
38.18611145019531,111.87722778320312,150.06333923339844
20.94195556640625,129.1213836669922,150.06333923339844
39.722503662109375,110.34083557128906,150.06333923339844
36.62345886230469,113.43988037109375,150.06333923339844
36.0679931640625,113.99534606933594,150.06333923339844
28.481658935546875,178.5449981689453,150.06333923339844
16.088424682617188,133.97491455078125,150.06333923339844
37.93524932861328,112.12808990478516,150.06333923339844
326.92022705078125,476.98358154296875,150.06333923339844
1.6078948974609375,148.4554443359375,150.06333923339844
20.634750366210938,129.4285888671875,150.06333923339844
39.43042755126953,110.6329116821289,150.06333923339844
7.6622161865234375,142.401123046875,150.06333923339844
39.91465759277344,110.148681640625,150.06333923339844
40.86323547363281,109.20010375976562,150.06333923339844
26.17205810546875,176.2353973388672,150.06333923339844
39.95863342285156,110.10470581054688,150.06333923339844
38.56449890136719,111.49884033203125,150.06333923339844
9.802886962890625,140.2604522705078,150.06333923339844
25.59874725341797,124.46459197998047,150.06333923339844
36.29393005371094,113.7694091796875,150.06333923339844
36.13401794433594,113.9293212890625,150.06333923339844
2.0514373779296875,148.01190185546875,150.06333923339844
37.973175048828125,112.09016418457031,150.06333923339844
38.70001220703125,111.36332702636719,150.06333923339844
40.372276306152344,109.6910629272461,150.06333923339844
25.89257049560547,124.17076873779297,150.06333923339844
23.1982421875,126.86509704589844,150.06333923339844
40.58892059326172,109.47441864013672,150.06333923339844
38.32429504394531,111.73904418945312,150.06333923339844
36.01898193359375,114.04435729980469,150.06333923339844
224.2420196533203,374.30535888671875,150.06333923339844
39.544281005859375,110.51905822753906,150.06333923339844
31.065269470214844,118.9980697631836,150.06333923339844
173.4525909423828,323.51593017578125,150.06333923339844
41.20013427734375,108.86320495605469,150.06333923339844
62.056243896484375,212.1195831298828,150.06333923339844
41.03681182861328,109.02652740478516,150.06333923339844
41.10514831542969,108.95819091796875,150.06333923339844
41.437103271484375,108.62623596191406,150.06333923339844
28.296600341796875,121.76673889160156,150.06333923339844
23.063644409179688,173.12698364257812,150.06333923339844
22.780685424804688,172.84402465820312,150.06333923339844
27.462371826171875,122.60096740722656,150.06333923339844
3.93035888671875,146.1329803466797,150.06333923339844
36.155616760253906,113.90772247314453,150.06333923339844
7.520843505859375,142.54249572753906,150.06333923339844
1.04888916015625,151.1122283935547,150.06333923339844
41.734649658203125,108.32868957519531,150.06333923339844
40.0889892578125,109.97434997558594,150.06333923339844
28.402145385742188,121.66119384765625,150.06333923339844
7.672576904296875,142.39076232910156,150.06333923339844
21.10986328125,171.17320251464844,150.06333923339844
36.565406799316406,113.49793243408203,150.06333923339844
33.125762939453125,116.93757629394531,150.06333923339844
146.7937774658203,296.85711669921875,150.06333923339844
27.574256896972656,122.48908233642578,150.06333923339844
39.28284454345703,110.7804946899414,150.06333923339844
32.027984619140625,118.03535461425781,150.06333923339844
19.540542602539062,130.52279663085938,150.06333923339844
11.186538696289062,161.2498779296875,150.06333923339844
311.87835693359375,461.94171142578125,150.06333923339844
33.58033752441406,116.48300170898438,150.06333923339844
1.7660064697265625,151.829345703125,150.06333923339844
315.87603759765625,465.93939208984375,150.06333923339844
20.400558471679688,129.66278076171875,150.06333923339844
37.813873291015625,112.24946594238281,150.06333923339844
41.51567077636719,108.54766845703125,150.06333923339844
20.883880615234375,129.17945861816406,150.06333923339844
39.097816467285156,110.96552276611328,150.06333923339844
37.379051208496094,112.68428802490234,150.06333923339844
8.575912475585938,141.4874267578125,150.06333923339844
39.25715637207031,110.80618286132812,150.06333923339844
40.04924011230469,110.01409912109375,150.06333923339844
37.905181884765625,112.15815734863281,150.06333923339844
17.508163452148438,167.57150268554688,150.06333923339844
11.445709228515625,138.6176300048828,150.06333923339844
28.616043090820312,121.44729614257812,150.06333923339844
17.883819580078125,132.1795196533203,150.06333923339844
31.1746826171875,118.88865661621094,150.06333923339844
40.07261657714844,109.99072265625,150.06333923339844
15.1561279296875,134.90721130371094,150.06333923339844
13.222854614257812,136.84048461914062,150.06333923339844
41.50587463378906,108.55746459960938,150.06333923339844
38.50074768066406,111.56259155273438,150.06333923339844
20.834228515625,129.22911071777344,150.06333923339844
30.118576049804688,119.94476318359375,150.06333923339844
22.925247192382812,127.13809204101562,150.06333923339844
41.852691650390625,108.21064758300781,150.06333923339844
180.6587371826172,330.7220764160156,150.06333923339844
113.78855895996094,263.8518981933594,150.06333923339844
35.0477294921875,115.01560974121094,150.06333923339844
41.508514404296875,108.55482482910156,150.06333923339844
279.31134033203125,429.37469482421875,150.06333923339844
41.7059326171875,108.35740661621094,150.06333923339844
40.704063415527344,109.3592758178711,150.06333923339844
29.721786499023438,120.341552734375,150.06333923339844
31.214752197265625,118.84858703613281,150.06333923339844
4.9929962158203125,145.07034301757812,150.06333923339844
41.06437683105469,108.99896240234375,150.06333923339844
34.41499328613281,115.64834594726562,150.06333923339844
38.71366882324219,111.34967041015625,150.06333923339844
41.68444061279297,108.37889862060547,150.06333923339844
39.3450927734375,110.71824645996094,150.06333923339844
30.609336853027344,119.4540023803711,150.06333923339844
35.556915283203125,114.50642395019531,150.06333923339844
40.636878967285156,109.42646026611328,150.06333923339844
33.10980224609375,116.95353698730469,150.06333923339844
